0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-05	0.000000e+00	0.000000e+00	
2.000000e-05	1.764530e-14	1.754588e-14	
3.000000e-05	3.527610e-14	3.523494e-14	
4.000000e-05	5.288935e-14	5.331453e-14	
5.000000e-05	7.048237e-14	7.203264e-14	
6.000000e-05	8.805271e-14	9.164430e-14	
7.000000e-05	1.055982e-13	1.124176e-13	
8.000000e-05	1.231169e-13	1.346397e-13	
9.000000e-05	1.406070e-13	1.586227e-13	
1.000000e-04	1.580671e-13	1.847097e-13	
1.100000e-04	1.754956e-13	2.132817e-13	
1.200000e-04	1.928914e-13	2.447640e-13	
1.300000e-04	2.102533e-13	2.796344e-13	
1.400000e-04	2.275803e-13	3.184309e-13	
1.500000e-04	2.448717e-13	3.617615e-13	
1.600000e-04	2.621265e-13	4.103145e-13	
1.700000e-04	2.793442e-13	4.648698e-13	
1.800000e-04	2.965240e-13	5.263124e-13	
1.900000e-04	3.136654e-13	5.956467e-13	
2.000000e-04	3.307681e-13	6.740137e-13	
2.100000e-04	3.478314e-13	7.627091e-13	
2.200000e-04	3.648552e-13	8.632051e-13	
2.300000e-04	3.818390e-13	9.771745e-13	
2.400000e-04	3.987826e-13	1.106517e-12	
2.500000e-04	4.156857e-13	1.253391e-12	
2.600000e-04	4.325482e-13	1.420248e-12	
2.700000e-04	4.493699e-13	1.609871e-12	
2.800000e-04	4.661505e-13	1.825419e-12	
2.900000e-04	4.828900e-13	2.070477e-12	
3.000000e-04	4.995884e-13	2.349115e-12	
3.100000e-04	5.162454e-13	2.665947e-12	
3.200000e-04	5.328611e-13	3.026203e-12	
3.300000e-04	5.494353e-13	3.435815e-12	
3.400000e-04	5.659682e-13	3.901500e-12	
3.500000e-04	5.824595e-13	4.430867e-12	
3.600000e-04	5.989094e-13	5.032531e-12	
3.700000e-04	6.153179e-13	5.716238e-12	
3.800000e-04	6.316849e-13	6.493013e-12	
3.900000e-04	6.480105e-13	7.375317e-12	
4.000000e-04	6.642946e-13	8.377232e-12	
4.100000e-04	6.805374e-13	9.514660e-12	
4.200000e-04	6.967389e-13	1.080555e-11	
4.300000e-04	7.128991e-13	1.227013e-11	
4.400000e-04	7.290181e-13	1.393124e-11	
4.500000e-04	7.450953e-13	1.581457e-11	
4.600000e-04	7.611316e-13	1.794907e-11	
4.700000e-04	7.771296e-13	2.036728e-11	
4.800000e-04	7.930928e-13	2.310579e-11	
4.900000e-04	8.090259e-13	2.620569e-11	
5.000000e-04	8.249344e-13	2.971311e-11	
5.100000e-04	8.408246e-13	3.367975e-11	
5.200000e-04	8.567036e-13	3.816354e-11	
5.300000e-04	8.725789e-13	4.322929e-11	
5.400000e-04	8.884587e-13	4.894949e-11	
5.500000e-04	9.043516e-13	5.540506e-11	
5.600000e-04	9.202664e-13	6.268629e-11	
5.700000e-04	9.362125e-13	7.089380e-11	
5.800000e-04	9.521994e-13	8.013955e-11	
