0.000000e+00	-4.500000e-02	-4.500000e-02	
1.000000e-05	-4.477085e-02	-4.500100e-02	
2.000000e-05	-4.454823e-02	-4.500690e-02	
3.000000e-05	-4.432715e-02	-4.501279e-02	
4.000000e-05	-4.410758e-02	-4.501866e-02	
5.000000e-05	-4.388951e-02	-4.502451e-02	
6.000000e-05	-4.367292e-02	-4.503035e-02	
7.000000e-05	-4.345779e-02	-4.503618e-02	
8.000000e-05	-4.324412e-02	-4.504199e-02	
9.000000e-05	-4.303188e-02	-4.504778e-02	
1.000000e-04	-4.282107e-02	-4.505356e-02	
1.100000e-04	-4.261166e-02	-4.505932e-02	
1.200000e-04	-4.240364e-02	-4.506507e-02	
1.300000e-04	-4.219700e-02	-4.507081e-02	
1.400000e-04	-4.199172e-02	-4.507653e-02	
1.500000e-04	-4.178779e-02	-4.508223e-02	
1.600000e-04	-4.158520e-02	-4.508792e-02	
1.700000e-04	-4.138392e-02	-4.509360e-02	
1.800000e-04	-4.118396e-02	-4.509926e-02	
1.900000e-04	-4.098528e-02	-4.510491e-02	
2.000000e-04	-4.078789e-02	-4.511054e-02	
2.100000e-04	-4.059176e-02	-4.511616e-02	
2.200000e-04	-4.039689e-02	-4.512177e-02	
2.300000e-04	-4.020326e-02	-4.512736e-02	
2.400000e-04	-4.001085e-02	-4.513294e-02	
2.500000e-04	-3.981966e-02	-4.513850e-02	
2.600000e-04	-3.962967e-02	-4.514405e-02	
2.700000e-04	-3.944088e-02	-4.514959e-02	
2.800000e-04	-3.925326e-02	-4.515511e-02	
2.900000e-04	-3.906680e-02	-4.516062e-02	
3.000000e-04	-3.888150e-02	-4.516612e-02	
3.100000e-04	-3.869735e-02	-4.517160e-02	
3.200000e-04	-3.851432e-02	-4.517707e-02	
3.300000e-04	-3.833241e-02	-4.518252e-02	
3.400000e-04	-3.815161e-02	-4.518797e-02	
3.500000e-04	-3.797190e-02	-4.519340e-02	
3.600000e-04	-3.779327e-02	-4.519881e-02	
3.700000e-04	-3.761572e-02	-4.520422e-02	
3.800000e-04	-3.743924e-02	-4.520961e-02	
3.900000e-04	-3.726380e-02	-4.521498e-02	
4.000000e-04	-3.708940e-02	-4.522035e-02	
4.100000e-04	-3.691604e-02	-4.522570e-02	
4.200000e-04	-3.674369e-02	-4.523104e-02	
4.300000e-04	-3.657235e-02	-4.523637e-02	
4.400000e-04	-3.640201e-02	-4.524169e-02	
4.500000e-04	-3.623266e-02	-4.524699e-02	
4.600000e-04	-3.606428e-02	-4.525228e-02	
4.700000e-04	-3.589688e-02	-4.525756e-02	
4.800000e-04	-3.573043e-02	-4.526282e-02	
4.900000e-04	-3.556493e-02	-4.526808e-02	
5.000000e-04	-3.540037e-02	-4.527332e-02	
5.100000e-04	-3.523673e-02	-4.527855e-02	
5.200000e-04	-3.507402e-02	-4.528377e-02	
5.300000e-04	-3.491222e-02	-4.528897e-02	
5.400000e-04	-3.475132e-02	-4.529417e-02	
5.500000e-04	-3.459131e-02	-4.529935e-02	
5.600000e-04	-3.443218e-02	-4.530452e-02	
5.700000e-04	-3.427393e-02	-4.530968e-02	
5.800000e-04	-3.411654e-02	-4.531482e-02	
5.900000e-04	-3.396001e-02	-4.531996e-02	
6.000000e-04	-3.380433e-02	-4.532508e-02	
6.100000e-04	-3.364948e-02	-4.533019e-02	
6.200000e-04	-3.349546e-02	-4.533530e-02	
6.300000e-04	-3.334227e-02	-4.534038e-02	
6.400000e-04	-3.318989e-02	-4.534546e-02	
6.500000e-04	-3.303831e-02	-4.535053e-02	
6.600000e-04	-3.288753e-02	-4.535559e-02	
6.700000e-04	-3.273754e-02	-4.536063e-02	
6.800000e-04	-3.258833e-02	-4.536566e-02	
6.900000e-04	-3.243989e-02	-4.537069e-02	
7.000000e-04	-3.229222e-02	-4.537570e-02	
7.100000e-04	-3.214530e-02	-4.538070e-02	
7.200000e-04	-3.199914e-02	-4.538569e-02	
7.300000e-04	-3.185371e-02	-4.539067e-02	
7.400000e-04	-3.170902e-02	-4.539563e-02	
7.500000e-04	-3.156506e-02	-4.540059e-02	
7.600000e-04	-3.142181e-02	-4.540554e-02	
7.700000e-04	-3.127928e-02	-4.541047e-02	
7.800000e-04	-3.113745e-02	-4.541540e-02	
7.900000e-04	-3.099632e-02	-4.542031e-02	
8.000000e-04	-3.085588e-02	-4.542522e-02	
8.100000e-04	-3.071612e-02	-4.543011e-02	
8.200000e-04	-3.057704e-02	-4.543499e-02	
8.300000e-04	-3.043862e-02	-4.543987e-02	
8.400000e-04	-3.030087e-02	-4.544473e-02	
8.500000e-04	-3.016378e-02	-4.544958e-02	
8.600000e-04	-3.002733e-02	-4.545442e-02	
8.700000e-04	-2.989152e-02	-4.545925e-02	
8.800000e-04	-2.975635e-02	-4.546407e-02	
8.900000e-04	-2.962181e-02	-4.546888e-02	
9.000000e-04	-2.948789e-02	-4.547369e-02	
9.100000e-04	-2.935459e-02	-4.547848e-02	
9.200000e-04	-2.922190e-02	-4.548326e-02	
9.300000e-04	-2.908980e-02	-4.548803e-02	
9.400000e-04	-2.895831e-02	-4.549279e-02	
9.500000e-04	-2.882741e-02	-4.549754e-02	
9.600000e-04	-2.869709e-02	-4.550228e-02	
9.700000e-04	-2.856734e-02	-4.550701e-02	
9.800000e-04	-2.843818e-02	-4.551173e-02	
9.900000e-04	-2.830957e-02	-4.551645e-02	
1.000000e-03	-2.818153e-02	-4.552115e-02	
1.010000e-03	-2.805404e-02	-4.552584e-02	
1.020000e-03	-2.792710e-02	-4.553052e-02	
1.030000e-03	-2.780070e-02	-4.553520e-02	
1.040000e-03	-2.767484e-02	-4.553986e-02	
1.050000e-03	-2.754950e-02	-4.554451e-02	
1.060000e-03	-2.742470e-02	-4.554916e-02	
1.070000e-03	-2.730041e-02	-4.555379e-02	
1.080000e-03	-2.717664e-02	-4.555842e-02	
1.090000e-03	-2.705337e-02	-4.556304e-02	
1.100000e-03	-2.693061e-02	-4.556764e-02	
1.110000e-03	-2.680834e-02	-4.557224e-02	
1.120000e-03	-2.668656e-02	-4.557683e-02	
1.130000e-03	-2.656528e-02	-4.558141e-02	
1.140000e-03	-2.644447e-02	-4.558598e-02	
1.150000e-03	-2.632413e-02	-4.559054e-02	
1.160000e-03	-2.620427e-02	-4.559509e-02	
1.170000e-03	-2.608487e-02	-4.559963e-02	
1.180000e-03	-2.596593e-02	-4.560416e-02	
1.190000e-03	-2.584745e-02	-4.560869e-02	
1.200000e-03	-2.572941e-02	-4.561320e-02	
1.210000e-03	-2.561182e-02	-4.561771e-02	
1.220000e-03	-2.549466e-02	-4.562221e-02	
1.230000e-03	-2.537794e-02	-4.562669e-02	
