0.000000e+00	-4.500000e-02	-4.500000e-02	
1.000000e-05	-4.500100e-02	-4.452206e-02	
2.000000e-05	-4.500691e-02	-4.404954e-02	
3.000000e-05	-4.501283e-02	-4.357734e-02	
4.000000e-05	-4.501874e-02	-4.310547e-02	
5.000000e-05	-4.502464e-02	-4.263394e-02	
6.000000e-05	-4.503054e-02	-4.216274e-02	
7.000000e-05	-4.503644e-02	-4.169187e-02	
8.000000e-05	-4.504234e-02	-4.122133e-02	
9.000000e-05	-4.504823e-02	-4.075112e-02	
1.000000e-04	-4.505412e-02	-4.028124e-02	
1.100000e-04	-4.506001e-02	-3.981169e-02	
1.200000e-04	-4.506589e-02	-3.934247e-02	
1.300000e-04	-4.507177e-02	-3.887358e-02	
1.400000e-04	-4.507765e-02	-3.840502e-02	
1.500000e-04	-4.508353e-02	-3.793679e-02	
1.600000e-04	-4.508940e-02	-3.746889e-02	
1.700000e-04	-4.509527e-02	-3.700131e-02	
1.800000e-04	-4.510113e-02	-3.653406e-02	
1.900000e-04	-4.510699e-02	-3.606714e-02	
2.000000e-04	-4.511285e-02	-3.560055e-02	
2.100000e-04	-4.511871e-02	-3.513428e-02	
2.200000e-04	-4.512456e-02	-3.466834e-02	
2.300000e-04	-4.513041e-02	-3.420272e-02	
2.400000e-04	-4.513626e-02	-3.373743e-02	
2.500000e-04	-4.514210e-02	-3.327246e-02	
2.600000e-04	-4.514794e-02	-3.280782e-02	
2.700000e-04	-4.515378e-02	-3.234349e-02	
2.800000e-04	-4.515961e-02	-3.187949e-02	
2.900000e-04	-4.516544e-02	-3.141580e-02	
3.000000e-04	-4.517127e-02	-3.095244e-02	
3.100000e-04	-4.517710e-02	-3.048938e-02	
3.200000e-04	-4.518292e-02	-3.002664e-02	
3.300000e-04	-4.518874e-02	-2.956422e-02	
3.400000e-04	-4.519455e-02	-2.910210e-02	
3.500000e-04	-4.520037e-02	-2.864029e-02	
3.600000e-04	-4.520618e-02	-2.817878e-02	
3.700000e-04	-4.521198e-02	-2.771757e-02	
3.800000e-04	-4.521779e-02	-2.725665e-02	
3.900000e-04	-4.522359e-02	-2.679602e-02	
4.000000e-04	-4.522938e-02	-2.633568e-02	
4.100000e-04	-4.523518e-02	-2.587561e-02	
4.200000e-04	-4.524097e-02	-2.541582e-02	
4.300000e-04	-4.524676e-02	-2.495629e-02	
4.400000e-04	-4.524935e-02	-2.449701e-02	
4.500000e-04	-4.524883e-02	-2.403798e-02	
4.600000e-04	-4.524526e-02	-2.357917e-02	
4.700000e-04	-4.523873e-02	-2.312059e-02	
4.800000e-04	-4.522931e-02	-2.266221e-02	
4.900000e-04	-4.521707e-02	-2.220402e-02	
5.000000e-04	-4.520209e-02	-2.174600e-02	
5.100000e-04	-4.518443e-02	-2.128813e-02	
5.200000e-04	-4.516417e-02	-2.083038e-02	
5.300000e-04	-4.514138e-02	-2.037273e-02	
5.400000e-04	-4.511613e-02	-1.991515e-02	
5.500000e-04	-4.508848e-02	-1.945761e-02	
5.600000e-04	-4.505851e-02	-1.900007e-02	
5.700000e-04	-4.502627e-02	-1.854248e-02	
5.800000e-04	-4.499184e-02	-1.808481e-02	
5.900000e-04	-4.495529e-02	-1.762701e-02	
6.000000e-04	-4.491666e-02	-1.716901e-02	
6.100000e-04	-4.487603e-02	-1.671075e-02	
6.200000e-04	-4.483346e-02	-1.625217e-02	
6.300000e-04	-4.478901e-02	-1.579319e-02	
6.400000e-04	-4.474274e-02	-1.533372e-02	
6.500000e-04	-4.469470e-02	-1.487367e-02	
6.600000e-04	-4.464496e-02	-1.441294e-02	
6.700000e-04	-4.459357e-02	-1.395141e-02	
6.800000e-04	-4.454059e-02	-1.348897e-02	
6.900000e-04	-4.448608e-02	-1.302547e-02	
7.000000e-04	-4.443008e-02	-1.256077e-02	
7.100000e-04	-4.437265e-02	-1.209471e-02	
7.200000e-04	-4.431384e-02	-1.162712e-02	
7.300000e-04	-4.425371e-02	-1.115780e-02	
7.400000e-04	-4.419230e-02	-1.068656e-02	
7.500000e-04	-4.412966e-02	-1.021316e-02	
7.600000e-04	-4.406585e-02	-9.737384e-03	
7.700000e-04	-4.400090e-02	-9.258968e-03	
7.800000e-04	-4.393487e-02	-8.777644e-03	
7.900000e-04	-4.386779e-02	-8.293124e-03	
8.000000e-04	-4.379973e-02	-7.805102e-03	
8.100000e-04	-4.373071e-02	-7.313256e-03	
8.200000e-04	-4.366078e-02	-6.817246e-03	
