0.000000e+00	-4.500000e-02	-4.500000e-02	
1.000000e-05	-4.500100e-02	-4.484449e-02	
2.000000e-05	-4.500691e-02	-4.469439e-02	
3.000000e-05	-4.501283e-02	-4.454473e-02	
4.000000e-05	-4.501874e-02	-4.439550e-02	
5.000000e-05	-4.502464e-02	-4.424671e-02	
6.000000e-05	-4.503054e-02	-4.409835e-02	
7.000000e-05	-4.503644e-02	-4.395042e-02	
8.000000e-05	-4.504234e-02	-4.380293e-02	
9.000000e-05	-4.504823e-02	-4.365586e-02	
1.000000e-04	-4.505412e-02	-4.350922e-02	
1.100000e-04	-4.506001e-02	-4.336300e-02	
1.200000e-04	-4.506589e-02	-4.321721e-02	
1.300000e-04	-4.507177e-02	-4.307184e-02	
1.400000e-04	-4.507765e-02	-4.292689e-02	
1.500000e-04	-4.508353e-02	-4.278237e-02	
1.600000e-04	-4.508940e-02	-4.263826e-02	
1.700000e-04	-4.509527e-02	-4.249456e-02	
1.800000e-04	-4.510113e-02	-4.235129e-02	
1.900000e-04	-4.510699e-02	-4.220843e-02	
2.000000e-04	-4.511285e-02	-4.206598e-02	
2.100000e-04	-4.511871e-02	-4.192394e-02	
2.200000e-04	-4.512456e-02	-4.178231e-02	
2.300000e-04	-4.513041e-02	-4.164109e-02	
2.400000e-04	-4.513626e-02	-4.150028e-02	
2.500000e-04	-4.514210e-02	-4.135987e-02	
2.600000e-04	-4.514794e-02	-4.121987e-02	
2.700000e-04	-4.515378e-02	-4.108027e-02	
2.800000e-04	-4.515961e-02	-4.094108e-02	
2.900000e-04	-4.516544e-02	-4.080228e-02	
3.000000e-04	-4.517127e-02	-4.066389e-02	
3.100000e-04	-4.517710e-02	-4.052589e-02	
3.200000e-04	-4.518292e-02	-4.038828e-02	
3.300000e-04	-4.518874e-02	-4.025108e-02	
3.400000e-04	-4.519455e-02	-4.011426e-02	
3.500000e-04	-4.520037e-02	-3.997784e-02	
3.600000e-04	-4.520618e-02	-3.984181e-02	
3.700000e-04	-4.521198e-02	-3.970617e-02	
3.800000e-04	-4.521779e-02	-3.957092e-02	
3.900000e-04	-4.522359e-02	-3.943606e-02	
4.000000e-04	-4.522938e-02	-3.930158e-02	
4.100000e-04	-4.523518e-02	-3.916748e-02	
4.200000e-04	-4.524097e-02	-3.903377e-02	
4.300000e-04	-4.524676e-02	-3.890044e-02	
4.400000e-04	-4.525254e-02	-3.876750e-02	
4.500000e-04	-4.525832e-02	-3.863493e-02	
4.600000e-04	-4.526410e-02	-3.850274e-02	
4.700000e-04	-4.526988e-02	-3.837092e-02	
4.800000e-04	-4.527565e-02	-3.823949e-02	
4.900000e-04	-4.528142e-02	-3.810842e-02	
5.000000e-04	-4.528719e-02	-3.797773e-02	
5.100000e-04	-4.529295e-02	-3.784741e-02	
5.200000e-04	-4.529871e-02	-3.771746e-02	
5.300000e-04	-4.530447e-02	-3.758788e-02	
5.400000e-04	-4.531022e-02	-3.745867e-02	
5.500000e-04	-4.531597e-02	-3.732983e-02	
5.600000e-04	-4.532172e-02	-3.720135e-02	
5.700000e-04	-4.532747e-02	-3.707324e-02	
5.800000e-04	-4.533321e-02	-3.694549e-02	
5.900000e-04	-4.533895e-02	-3.681810e-02	
6.000000e-04	-4.534468e-02	-3.669107e-02	
6.100000e-04	-4.535042e-02	-3.656440e-02	
6.200000e-04	-4.535615e-02	-3.643809e-02	
6.300000e-04	-4.536187e-02	-3.631213e-02	
6.400000e-04	-4.536760e-02	-3.618653e-02	
6.500000e-04	-4.537332e-02	-3.606129e-02	
6.600000e-04	-4.537904e-02	-3.593640e-02	
