0.000000e+00	-4.500000e-02	-4.500000e-02	-4.500000e-02	
1.000000e-05	-4.465902e-02	-4.500100e-02	-4.500100e-02	
2.000000e-05	-4.432728e-02	-4.500690e-02	-4.500691e-02	
3.000000e-05	-4.399971e-02	-4.501278e-02	-4.501281e-02	
4.000000e-05	-4.367623e-02	-4.501865e-02	-4.501870e-02	
5.000000e-05	-4.335679e-02	-4.502450e-02	-4.502458e-02	
6.000000e-05	-4.304132e-02	-4.503034e-02	-4.503045e-02	
7.000000e-05	-4.272977e-02	-4.503615e-02	-4.503632e-02	
8.000000e-05	-4.242208e-02	-4.504196e-02	-4.504217e-02	
9.000000e-05	-4.211819e-02	-4.504774e-02	-4.504802e-02	
1.000000e-04	-4.181805e-02	-4.505351e-02	-4.505386e-02	
1.100000e-04	-4.152159e-02	-4.505927e-02	-4.505969e-02	
1.200000e-04	-4.122877e-02	-4.506501e-02	-4.506551e-02	
1.300000e-04	-4.093953e-02	-4.507073e-02	-4.507132e-02	
1.400000e-04	-4.065382e-02	-4.507644e-02	-4.507712e-02	
1.500000e-04	-4.037158e-02	-4.508214e-02	-4.508292e-02	
1.600000e-04	-4.009277e-02	-4.508782e-02	-4.508871e-02	
1.700000e-04	-3.981733e-02	-4.509348e-02	-4.509449e-02	
1.800000e-04	-3.954521e-02	-4.509913e-02	-4.510026e-02	
1.900000e-04	-3.927637e-02	-4.510477e-02	-4.510603e-02	
2.000000e-04	-3.901075e-02	-4.511039e-02	-4.511178e-02	
2.100000e-04	-3.874831e-02	-4.511600e-02	-4.511753e-02	
2.200000e-04	-3.848899e-02	-4.512160e-02	-4.512327e-02	
2.300000e-04	-3.823277e-02	-4.512718e-02	-4.512901e-02	
2.400000e-04	-3.797958e-02	-4.513275e-02	-4.513473e-02	
2.500000e-04	-3.772938e-02	-4.513831e-02	-4.514045e-02	
2.600000e-04	-3.748214e-02	-4.514385e-02	-4.514616e-02	
2.700000e-04	-3.723779e-02	-4.514938e-02	-4.515187e-02	
2.800000e-04	-3.699632e-02	-4.515490e-02	-4.515757e-02	
2.900000e-04	-3.675766e-02	-4.516040e-02	-4.516326e-02	
